hash_md5,lote_origen,familia_probable,size,extension,tipo_probable,detection_percent,fecha_escaneo_vt,dia_creacion_archivo
11c4b693ea37e690539b851fdae667c7,VirusShare_00495,fragtor,2155361,exe,trojan,57.97,2021-11-04T18:05:10+00:00,2007-08-17
69a6108831aec0a142f952d56b95bdc1,VirusShare_00495,fragtor,14661,exe,trojan,50.72,2021-11-05T19:55:14+00:00,2007-08-17
9472d86d7b05fbd21f1e11843e73ede7,VirusShare_00495,fragtor,14661,exe,trojan,65.22,2021-11-08T02:07:18+00:00,2007-08-17
cf587dac3035fb3e66530d79b52f0089,VirusShare_00495,fragtor,14661,exe,trojan,52.86,2021-11-03T22:53:56+00:00,2007-08-17
e423e96ddcdb7e9f4f98cf485003cb3e,VirusShare_00495,fragtor,336416,exe,trojan,61.19,2021-11-03T09:05:48+00:00,2007-08-17
126b0904f3d529b1b6914f24e67fee1e,VirusShare_00499,fragtor,380025,exe,trojan,63.64,2021-11-17T05:59:22+00:00,2007-08-17
2a7267bc271f3679504b9bfbf8710eb7,VirusShare_00499,fragtor,406233,exe,trojan,54.41,2021-11-14T17:22:42+00:00,2007-08-17
9eb997538cf889cb1e189fca06074b60,VirusShare_00499,fragtor,321987,exe,trojan,54.55,2021-11-17T05:56:08+00:00,2007-08-17
2654e12094636ed60ea603aaf897aed6,VirusShare_00499,fragtor,146432,exe,trojan,58.82,2021-11-13T17:58:27+00:00,2008-04-01
24c5ecfe83438fc4e9882b912bc48f39,VirusShare_00499,fragtor,670357,exe,trojan,38.81,2021-11-14T13:38:37+00:00,2012-01-05
7947a948221cbe74595f7178614e2f28,VirusShare_00499,fragtor,2929603,exe,trojan,47.06,2021-11-15T21:06:16+00:00,2012-01-05
0b20fc7dc35b66ecb5d466ecc48938d2,VirusShare_00495,fragtor,353792,exe,trojan,55.07,2021-11-05T21:30:31+00:00,2012-01-29
2fd4fb37c243589654447120dd6fa85f,VirusShare_00495,fragtor,353792,exe,trojan,59.42,2021-11-05T17:38:12+00:00,2012-01-29
3e468fddfa126157db1f292fa5582023,VirusShare_00495,fragtor,353792,exe,trojan,51.47,2021-11-08T09:05:50+00:00,2012-01-29
61b54f3cae4e353836ed5742a8717b96,VirusShare_00495,fragtor,353792,exe,trojan,60.29,2021-11-09T09:25:23+00:00,2012-01-29
71c6e3402f4c5031a86a1092e78de8ce,VirusShare_00495,fragtor,353792,exe,trojan,57.35,2021-11-05T18:53:03+00:00,2012-01-29
7c3258129e7750ac3e0c258d437d62c4,VirusShare_00495,fragtor,353792,exe,trojan,52.94,2021-11-05T19:01:25+00:00,2012-01-29
8337b00dc6505f4cdb52bb044954c65f,VirusShare_00495,fragtor,353792,exe,trojan,55.07,2021-11-05T20:50:40+00:00,2012-01-29
92d58b42da30362229da0c89ffc7ec34,VirusShare_00495,fragtor,353792,exe,trojan,52.94,2021-11-05T18:23:18+00:00,2012-01-29
9fd5e9a7b3a5c003092128a4f567dc06,VirusShare_00495,fragtor,353792,exe,trojan,56.06,2021-11-05T20:21:44+00:00,2012-01-29
a0fab9d7957c25a57987d816281e57c6,VirusShare_00495,fragtor,353792,exe,trojan,42.65,2021-11-05T19:06:39+00:00,2012-01-29
a92b19312cc5ad79c588e612146831d0,VirusShare_00495,fragtor,353792,exe,trojan,58.21,2021-11-09T08:04:50+00:00,2012-01-29
b0a496963c165317863955b549d44036,VirusShare_00495,fragtor,353792,exe,trojan,54.84,2021-11-05T22:19:46+00:00,2012-01-29
bd99d6191ad31f4eae05cd0632462b6c,VirusShare_00495,fragtor,353792,exe,trojan,41.18,2021-11-05T18:39:13+00:00,2012-01-29
d0fa679f04ebd5e77bd2124afac0da29,VirusShare_00495,fragtor,353792,exe,trojan,56.72,2021-11-05T17:29:50+00:00,2012-01-29
d322d25d476f281a0057e2a5ace9e9e6,VirusShare_00495,fragtor,353792,exe,trojan,52.94,2021-11-05T22:37:18+00:00,2012-01-29
e4c1bad889fca45a39765f7c1e77b57d,VirusShare_00495,fragtor,353792,exe,trojan,41.79,2021-11-06T13:01:53+00:00,2012-01-29
f6c059dc9920af68bef132d10207c3e9,VirusShare_00495,fragtor,353792,exe,trojan,52.94,2021-11-05T22:47:45+00:00,2012-01-29
231f143f79b361f17fdbfcff6c6ed53c,VirusShare_00499,fragtor,353792,exe,trojan,42.42,2021-11-14T16:27:54+00:00,2012-01-29
39d13ebe1fd2dca0301ec864d0cb3e0f,VirusShare_00499,fragtor,353792,exe,trojan,42.42,2021-11-14T16:07:01+00:00,2012-01-29
416e256705e86344aba46d1aecc3c694,VirusShare_00499,fragtor,353792,exe,trojan,44.78,2021-11-14T16:05:47+00:00,2012-01-29
500295637178d39f24682536d7c359c9,VirusShare_00499,fragtor,353792,exe,trojan,42.42,2021-11-14T16:15:36+00:00,2012-01-29
53cf6513e6db948a6cfdbe3648b8f4bd,VirusShare_00499,fragtor,353792,exe,trojan,44.78,2021-11-14T16:21:18+00:00,2012-01-29
67f6635476a62fb722103e70027a2c65,VirusShare_00499,fragtor,353792,exe,trojan,44.44,2021-11-14T16:07:42+00:00,2012-01-29
9f6abadabf275c697e993c56fc6543a1,VirusShare_00499,fragtor,353792,exe,trojan,36.67,2021-11-14T16:27:06+00:00,2012-01-29
baca4f3062d90275974357221e00b759,VirusShare_00499,fragtor,353792,exe,trojan,43.28,2021-11-14T16:07:55+00:00,2012-01-29
cfbb4edbeda4ff8321bdf931f6d801ef,VirusShare_00499,fragtor,353792,exe,trojan,43.28,2021-11-14T16:12:37+00:00,2012-01-29
f003be9822a09d22230647e02094ebfd,VirusShare_00499,fragtor,353792,exe,trojan,43.08,2021-11-14T16:32:56+00:00,2012-01-29
000b42728862a09e6aa90c111704a91e,VirusShare_00495,fragtor,14576,exe,trojan,55.22,2021-11-05T19:43:36+00:00,2012-08-10
000c60e8e04e918fe1dda64ddd2cc807,VirusShare_00495,fragtor,14560,exe,trojan,51.47,2021-11-05T19:39:29+00:00,2012-08-10
0012c6ece008d0f3d947675085d10bc9,VirusShare_00495,fragtor,15088,exe,trojan,52.94,2021-11-08T06:19:44+00:00,2012-08-10
00197feeb5ec25be5daa86ecd3c1f122,VirusShare_00495,fragtor,14816,exe,trojan,52.24,2021-11-05T19:43:05+00:00,2012-08-10
001f5208312a296afc05f27050bde730,VirusShare_00495,fragtor,14560,exe,trojan,52.94,2021-11-05T19:41:43+00:00,2012-08-10
001fafe7a5c89f2a94cc17dcaf3f50ad,VirusShare_00495,fragtor,14816,exe,trojan,51.47,2021-11-05T19:44:09+00:00,2012-08-10
00208447489da5c76eb4a655b5ef0cde,VirusShare_00495,fragtor,14688,exe,trojan,50.72,2021-11-05T19:42:30+00:00,2012-08-10
0028f819672712bdf2756334ae5430b6,VirusShare_00495,fragtor,14512,exe,trojan,52.17,2021-11-03T19:58:14+00:00,2012-08-10
002e5e58477058af908ac632c46b5701,VirusShare_00495,fragtor,14624,exe,trojan,52.17,2021-11-03T19:58:20+00:00,2012-08-10
00355f6a14fb4e6342b27d36368b5b9f,VirusShare_00495,fragtor,14320,exe,trojan,50.72,2021-11-05T19:43:44+00:00,2012-08-10
0037909c569fec9f1580dc8556641d3d,VirusShare_00495,fragtor,14320,exe,trojan,54.41,2021-11-05T19:43:36+00:00,2012-08-10
0037d8ca6c54c7444846d980f837aaa8,VirusShare_00495,fragtor,14784,exe,trojan,53.62,2021-11-05T19:43:37+00:00,2012-08-10
00398c3dfc61907ecbea2dff0af07ac6,VirusShare_00495,fragtor,14624,exe,trojan,51.47,2021-11-05T19:43:53+00:00,2012-08-10
003dd73a1b6b7f431b9618f0a706e658,VirusShare_00495,fragtor,14768,exe,trojan,51.47,2021-11-05T19:41:57+00:00,2012-08-10
003ed3f748425e09dd4187ddd0a65f30,VirusShare_00495,fragtor,14592,exe,trojan,53.73,2021-11-03T19:56:57+00:00,2012-08-10
00433608f156a51a1619aa00334a6016,VirusShare_00495,fragtor,14752,exe,trojan,52.94,2021-11-03T19:58:11+00:00,2012-08-10
0045f5bb629120fc55025220bfac4051,VirusShare_00495,fragtor,14656,exe,trojan,51.47,2021-11-03T19:58:40+00:00,2012-08-10
0049c04e998f5c07ab14ac860537609c,VirusShare_00495,fragtor,14512,exe,trojan,53.73,2021-11-03T19:58:42+00:00,2012-08-10
004a755d9ef5c84c1e5d568b443fc731,VirusShare_00495,fragtor,14560,exe,trojan,50.72,2021-11-05T19:43:47+00:00,2012-08-10
004af5b87a9ea74ee5d6209ee443f036,VirusShare_00495,fragtor,14752,exe,trojan,51.47,2021-11-05T19:43:54+00:00,2012-08-10
004b421f09c6aff80fd9b681d38c3825,VirusShare_00495,fragtor,14528,exe,trojan,53.62,2021-11-05T19:43:10+00:00,2012-08-10
0058579e6f40e196e69436d7d9debe6c,VirusShare_00495,fragtor,14656,exe,trojan,51.47,2021-11-05T19:43:48+00:00,2012-08-10
0059ae2d136b784a0f28ae93329704d0,VirusShare_00495,fragtor,14720,exe,trojan,51.47,2021-11-05T19:43:48+00:00,2012-08-10
005ae016a60930e16610fbd2870bf4ea,VirusShare_00495,fragtor,14768,exe,trojan,51.47,2021-11-05T19:41:37+00:00,2012-08-10
005f25d873df4bddd1250e02ffc0dd74,VirusShare_00495,fragtor,14400,exe,trojan,52.94,2021-11-07T23:34:46+00:00,2012-08-10
0061a113ab82efdeeae21f9822a84cc3,VirusShare_00495,fragtor,14816,exe,trojan,53.73,2021-11-03T19:58:41+00:00,2012-08-10
00620308547de266f92d98f6c40761bd,VirusShare_00495,fragtor,14720,exe,trojan,50.72,2021-11-05T19:44:22+00:00,2012-08-10
0063269123a404bf9bfc177020a26f8a,VirusShare_00495,fragtor,14608,exe,trojan,51.47,2021-11-05T19:43:06+00:00,2012-08-10
00652d3016af200745bb6155cf076f00,VirusShare_00495,fragtor,14384,exe,trojan,56.52,2021-11-07T23:05:33+00:00,2012-08-10
00666de6961b077ae785a08288fbea55,VirusShare_00495,fragtor,14640,exe,trojan,50.72,2021-11-05T19:44:22+00:00,2012-08-10
0068d0ea6638801c78a8c439794d8137,VirusShare_00495,fragtor,14544,exe,trojan,51.47,2021-11-05T19:43:29+00:00,2012-08-10
007353177130f69c976a6a2f5b99c958,VirusShare_00495,fragtor,14320,exe,trojan,51.47,2021-11-06T13:28:19+00:00,2012-08-10
0075407e3d36b927d84237e651129cf7,VirusShare_00495,fragtor,14640,exe,trojan,53.62,2021-11-05T19:42:59+00:00,2012-08-10
0076747cb18deb05d6aaa26c8532d58c,VirusShare_00495,fragtor,14480,exe,trojan,51.47,2021-11-03T19:58:44+00:00,2012-08-10
00777b5b66a348659661542637c771e9,VirusShare_00495,fragtor,14528,exe,trojan,50.72,2021-11-05T19:43:45+00:00,2012-08-10
00782d21ae920e20c1a6dbe6c95e3484,VirusShare_00495,fragtor,14608,exe,trojan,51.47,2021-11-05T19:43:11+00:00,2012-08-10
007c38cef184b41b7ff98936066e876f,VirusShare_00495,fragtor,14672,exe,trojan,50.72,2021-11-05T19:43:49+00:00,2012-08-10
007c8a8a2ea9200c7930b07f3e683feb,VirusShare_00495,fragtor,14784,exe,trojan,53.73,2021-11-05T19:42:32+00:00,2012-08-10
0085e2f9542dfe53ec999e00546e74b3,VirusShare_00495,fragtor,14496,exe,trojan,51.47,2021-11-05T19:42:59+00:00,2012-08-10
0086bb5d1836739da16450b66b84a8e6,VirusShare_00495,fragtor,14736,exe,trojan,53.62,2021-11-07T17:17:34+00:00,2012-08-10
0088211ac239fde919be888f82d85c94,VirusShare_00495,fragtor,14704,exe,trojan,51.47,2021-11-06T13:28:20+00:00,2012-08-10
0088d323e15203656c405314b2c22137,VirusShare_00495,fragtor,14688,exe,trojan,51.47,2021-11-05T19:43:45+00:00,2012-08-10
008ae2e3219ee5543775f97cdd915886,VirusShare_00495,fragtor,14528,exe,trojan,53.62,2021-11-05T19:43:08+00:00,2012-08-10
008b8e95a24d08af899b00e6e130c514,VirusShare_00495,fragtor,14688,exe,trojan,50.72,2021-11-05T19:43:22+00:00,2012-08-10
0090c41efb0303a9c6ad762087fb7651,VirusShare_00495,fragtor,14480,exe,trojan,52.94,2021-11-05T19:43:54+00:00,2012-08-10
009100a375b94cd6e320bf6b52846352,VirusShare_00495,fragtor,14608,exe,trojan,51.47,2021-11-06T13:27:26+00:00,2012-08-10
00947d4b6a6160f9c45c1e0398046d0a,VirusShare_00495,fragtor,14832,exe,trojan,51.47,2021-11-05T19:43:46+00:00,2012-08-10
009a46482da0d8284390a4a207d70da0,VirusShare_00495,fragtor,14560,exe,trojan,54.41,2021-11-05T19:43:08+00:00,2012-08-10
009bdc95fa260214907750a2f9bbba5d,VirusShare_00495,fragtor,14640,exe,trojan,52.17,2021-11-03T19:58:44+00:00,2012-08-10
00a1dad5c095e9f16f6602ffcb9a83ce,VirusShare_00495,fragtor,14576,exe,trojan,50.72,2021-11-05T19:43:13+00:00,2012-08-10
00a442033033a44dbe6005b98b3c1480,VirusShare_00495,fragtor,14688,exe,trojan,52.94,2021-11-03T19:58:23+00:00,2012-08-10
00a695df069c425f956d26cdea490f17,VirusShare_00495,fragtor,14512,exe,trojan,47.62,2021-11-05T19:39:43+00:00,2012-08-10
00a8c70c58131e2cc2153e44c3a88891,VirusShare_00495,fragtor,14720,exe,trojan,50.72,2021-11-05T19:43:50+00:00,2012-08-10
00a922eca424b93f2bc37fb9ba4605ff,VirusShare_00495,fragtor,14592,exe,trojan,52.94,2021-11-03T19:58:43+00:00,2012-08-10
00af7f58916dae7816a605b54f98f734,VirusShare_00495,fragtor,14592,exe,trojan,51.47,2021-11-05T19:43:10+00:00,2012-08-10
00b27cf78152f2a3a4411c6c63b8dcbb,VirusShare_00495,fragtor,14576,exe,trojan,52.24,2021-11-06T13:26:16+00:00,2012-08-10
00b4601e9bf32476cf579b88418c3a90,VirusShare_00495,fragtor,14672,exe,trojan,50.72,2021-11-05T19:42:06+00:00,2012-08-10
00b6afaa25deda0cfd97042c56ff77d8,VirusShare_00495,fragtor,14752,exe,trojan,52.17,2021-11-06T18:04:11+00:00,2012-08-10
00b862b7a1fada1bafe8c55886b09c7e,VirusShare_00495,fragtor,14784,exe,trojan,54.41,2021-11-05T19:42:36+00:00,2012-08-10
00bb0669ceafab0cddfe73ba8738c711,VirusShare_00495,fragtor,14512,exe,trojan,53.62,2021-11-05T19:43:55+00:00,2012-08-10
00bb9e9bb8f50a1e144e322b2b3a730e,VirusShare_00495,fragtor,14608,exe,trojan,50.72,2021-11-05T19:43:50+00:00,2012-08-10
00bbf7042950834ff29759ea8de5f109,VirusShare_00495,fragtor,14496,exe,trojan,52.17,2021-11-05T19:43:48+00:00,2012-08-10
00c51b451ab236524dbb896ee006ea79,VirusShare_00495,fragtor,14576,exe,trojan,51.47,2021-11-05T19:43:45+00:00,2012-08-10
00c79ddc3b3bbc404d7ceff42f08b729,VirusShare_00495,fragtor,14640,exe,trojan,51.47,2021-11-06T13:26:17+00:00,2012-08-10
00cae7acc5e051b85e513a1e8d1055f3,VirusShare_00495,fragtor,14736,exe,trojan,50.72,2021-11-06T13:28:10+00:00,2012-08-10
00cffcb94d24aa8cd79a43961f68d4da,VirusShare_00495,fragtor,14656,exe,trojan,54.41,2021-11-05T19:43:14+00:00,2012-08-10
00dcf2e2f3b10879ebb9c2e250125e7d,VirusShare_00495,fragtor,14720,exe,trojan,52.94,2021-11-05T19:43:15+00:00,2012-08-10
00dd5cbffc7a05701c2e0dc4a8637ae2,VirusShare_00495,fragtor,14448,exe,trojan,51.47,2021-11-06T13:28:12+00:00,2012-08-10
00dd8d10af062170c16bfe87ef4614f0,VirusShare_00495,fragtor,14528,exe,trojan,52.24,2021-11-05T19:42:35+00:00,2012-08-10
00de50cd7801c089785c1cac7e1d0944,VirusShare_00495,fragtor,14560,exe,trojan,50.72,2021-11-05T19:43:00+00:00,2012-08-10
00e47bc5cee94a2c108ad2f4f1c0d16f,VirusShare_00495,fragtor,14736,exe,trojan,55.07,2021-11-08T20:14:28+00:00,2012-08-10
00e6055462bb86d32193d5f443bab5fa,VirusShare_00495,fragtor,14656,exe,trojan,51.47,2021-11-05T19:43:01+00:00,2012-08-10
00f084925f8a678965c6a5b19938360c,VirusShare_00495,fragtor,14608,exe,trojan,51.47,2021-11-05T19:39:18+00:00,2012-08-10
00f289903102cf380fbde57aaa7afe53,VirusShare_00495,fragtor,14480,exe,trojan,52.24,2021-11-06T13:27:32+00:00,2012-08-10
00f42ff9b08a94bb3d9b455ac6fb6105,VirusShare_00495,fragtor,14592,exe,trojan,50.72,2021-11-05T19:43:41+00:00,2012-08-10
00f726d82bb53afe098e46864b4ec167,VirusShare_00495,fragtor,14704,exe,trojan,51.47,2021-11-03T19:55:43+00:00,2012-08-10
00f7ad353e9b5871f448b89680ae8e46,VirusShare_00495,fragtor,14560,exe,trojan,52.17,2021-11-06T13:26:19+00:00,2012-08-10
00fa5143dc8c08a91ebd10eb8727b8b1,VirusShare_00495,fragtor,14752,exe,trojan,52.17,2021-11-05T19:43:52+00:00,2012-08-10
00fc1793d7468a4fb42bb289f502a956,VirusShare_00495,fragtor,14592,exe,trojan,54.41,2021-11-05T19:43:42+00:00,2012-08-10
00fee4f284cff99c4448bd2de5fc0340,VirusShare_00495,fragtor,14720,exe,trojan,51.47,2021-11-05T19:43:17+00:00,2012-08-10
01039f2b6cf178e0ffdbd83aee4393aa,VirusShare_00495,fragtor,14640,exe,trojan,63.08,2021-11-10T11:04:27+00:00,2012-08-10
0105c027b45e4e91f2046473016325b7,VirusShare_00495,fragtor,14544,exe,trojan,50.72,2021-11-05T19:43:42+00:00,2012-08-10
010a29283d459cddf60b11298ad9d232,VirusShare_00495,fragtor,14528,exe,trojan,54.41,2021-11-03T19:55:09+00:00,2012-08-10
01128be738640c338d8927eabdf35d13,VirusShare_00495,fragtor,14752,exe,trojan,51.47,2021-11-05T19:43:03+00:00,2012-08-10
0114d2fd2c7a08942b9f2a1ef02de998,VirusShare_00495,fragtor,14704,exe,trojan,51.47,2021-11-03T19:56:44+00:00,2012-08-10
011913976c598a3a415c7943131a124f,VirusShare_00495,fragtor,14736,exe,trojan,51.47,2021-11-05T19:41:42+00:00,2012-08-10
011b6b84ffe75bbde138caf90be31227,VirusShare_00495,fragtor,14672,exe,trojan,54.41,2021-11-05T19:43:04+00:00,2012-08-10
011dae35090a98cbc4f6a7ce6841a93c,VirusShare_00495,fragtor,14640,exe,trojan,50.72,2021-11-05T19:42:40+00:00,2012-08-10
011eeb481adf8eff266779333e7f3b77,VirusShare_00495,fragtor,14720,exe,trojan,53.73,2021-11-03T19:58:41+00:00,2012-08-10
011fca1c66e04b98363c42b0ee57d302,VirusShare_00495,fragtor,14592,exe,trojan,51.47,2021-11-03T19:55:49+00:00,2012-08-10
0123d6d4dba7b073e30accf96a5f89c1,VirusShare_00495,fragtor,14480,exe,trojan,51.47,2021-11-03T19:56:45+00:00,2012-08-10
0124352c63c995417ba2a7e55fcc8a00,VirusShare_00495,fragtor,14576,exe,trojan,51.47,2021-11-05T19:43:03+00:00,2012-08-10
0124f20f6c36d0ca2ef29240dd1a831b,VirusShare_00495,fragtor,14480,exe,trojan,51.47,2021-11-06T13:26:22+00:00,2012-08-10
01283c1f3508d1d8703fdb974119ed5f,VirusShare_00495,fragtor,14432,exe,trojan,52.17,2021-11-05T19:42:02+00:00,2012-08-10
0129387c365c9f9b02db68d4513e0d2c,VirusShare_00495,fragtor,14800,exe,trojan,50.72,2021-11-06T13:28:37+00:00,2012-08-10
012b5dbc367b82117fe2229af079317d,VirusShare_00495,fragtor,14336,exe,trojan,50.72,2021-11-05T19:39:42+00:00,2012-08-10
012e1cd5950098519390026ff41870eb,VirusShare_00495,fragtor,14560,exe,trojan,50.72,2021-11-06T13:28:30+00:00,2012-08-10
012ebf226e09f4b5f9dd7dd555f9d3f4,VirusShare_00495,fragtor,14576,exe,trojan,52.17,2021-11-05T19:42:37+00:00,2012-08-10
012edc9c525d67a7f78258c1cb25623a,VirusShare_00495,fragtor,14736,exe,trojan,50.72,2021-11-05T19:42:37+00:00,2012-08-10
0132dc7cfffa5f9bd561a1ecfe1e3675,VirusShare_00495,fragtor,14768,exe,trojan,50.72,2021-11-05T19:43:29+00:00,2012-08-10
013778ba14c1e20483aa0e5da3613872,VirusShare_00495,fragtor,14560,exe,trojan,54.41,2021-11-03T19:58:46+00:00,2012-08-10
01428e8629f96ef94ae82840357d5a73,VirusShare_00495,fragtor,14720,exe,trojan,50.72,2021-11-05T19:40:28+00:00,2012-08-10
015268e9af75a000524e628f65841d9e,VirusShare_00495,fragtor,14608,exe,trojan,53.62,2021-11-08T20:14:28+00:00,2012-08-10
